Date,VNI30,ACB,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,KDH,MBB,MSN,MWG,NVL,PDR,PLX,PNJ,POW,SAB,SSI,STB,TCB,TPB,VCB,VHM,VIC,VJC,VNM,VPB,VRE
24/10/2023,1117.12,21900,36649,39784,26400.2,92000,81200,20450,17550,21818,30600,17514.2,66900,43000,13650,21502.2,34164,74355.2,11200,67468,31050,30000,31350,16800,86000,44600,43450,103600,68892.2,19050.7,26600
25/10/2023,1113.32,21900,36161,39882,25952.8,90900,80400,20500,17500,21864,30250,17416.4,66000,43500,13850,21953.9,34019,73858.2,11200,67565,30800,29550,31200,16750,85800,44900,44700,102800,67618.3,19005.5,26450
26/10/2023,1064.95,21100,35984,38124,25371.1,86800,75500,19100,17000,20727,29800,16829.3,61400,42000,12900,20418,31662,73560,10800,64636,28700,28100,29800,16000,84500,41800,41600,99800,65658.3,18281.5,24600
27/10/2023,1067.57,21550,37270,38564,25236.8,87000,77600,19300,17250,21227,29600,17073.9,57800,42000,13300,21185.9,31758,73162.4,11000,61609,29450,28700,29550,16200,85000,39200,41600,99800,66638.3,18281.5,22900
30/10/2023,1047.63,21300,36383,38222,24744.6,85000,76600,18000,17200,20909,28600,16633.6,58000,40500,13300,20327.7,31613,72466.5,10850,59364,27500,27000,28100,16000,85900,39200,41500,98000,66246.3,18009.9,23100
31/10/2023,1039.38,21400,35673,37978,24789.4,83000,76600,16900,17200,20909,28600,16731.5,58200,37700,12900,18927.3,30699,71571.9,10600,55361,25750,27000,27700,15800,86800,39000,40500,99000,66638.3,18100.5,22200
01/11/2023,1051.65,21600,35496,38076,24520.9,85400,76900,17300,17250,21773,28600,16829.3,59500,35100,13100,18972.5,31084,71571.9,10700,56044,27150,27650,28200,15800,87800,38450,40400,104400,68990.2,17919.4,22700
02/11/2023,1087.5,22300,36960,39638,25281.6,89000,79200,18500,17600,22955,30000,17318.5,62700,37000,14000,20282.5,32143,73361.2,11100,59950,28900,29000,29350,16400,89000,39950,41450,104900,69480.2,18372,23250
03/11/2023,1086.19,22050,36827,39442,25057.8,87000,79100,18500,18350,22818,29200,17025,63900,38950,14550,20372.8,31854,73361.2,11100,62391,28900,28500,31000,16050,88900,40500,41600,106500,68598.2,17919.4,24400
06/11/2023,1103.52,22200,37093,39735,25550.1,88500,79000,18174,18250,23409,29750,17563.1,64000,38050,14800,20598.7,31998,76144.5,11250,64636,29000,29450,31000,16600,89500,41000,42100,107300,69578.2,18824.5,24000
07/11/2023,1092.71,22100,37093,39442,25550.1,88300,78800,18125,18000,23455,29300,17416.4,62000,38200,14500,20101.8,31902,75448.7,11150,63562,28350,29000,30600,16550,88300,40000,42050,106000,69382.2,18734,23150
08/11/2023,1129.95,22800,38069,40028,26176.5,92600,80000,19353,18800,24500,31050,17954.5,63800,39600,15500,21502.2,32913,76542.2,11500,63562,30300,30000,31800,17250,89500,41000,43000,113000,69970.2,19322.2,23700
09/11/2023,1122.95,22550,38025,40028,26400.2,92500,80000,19353,18750,24273,31900,17954.5,62800,40300,16300,22992.9,32672,76045.1,11550,62391,30850,29650,31500,17100,87900,42900,45400,108400,69284.2,18989.9,24300
10/11/2023,1109.05,22400,37448,39638,26310.7,91500,78700,19009,18850,24091,31350,17612.1,61700,39400,16000,23173.5,32095,75548.1,11700,60926,30800,29500,31050,17000,86000,42300,44950,109000,68206.3,18562.6,23950
13/11/2023,1106.72,22450,37359,39589,26310.7,91400,79000,19107,18800,24727,31800,17709.9,62000,40000,15750,23851.1,32095,75647.5,11900,59852,31450,29250,30900,17250,85500,41350,44800,108000,67324.3,18230.3,23500
14/11/2023,1119.28,22700,38158,39833,26668.7,92600,79100,19353,18750,24545,31950,18052.4,62600,41500,16100,23851.1,32239,77635.6,11850,60535,31750,30000,31500,17400,86000,41000,44950,107800,67520.3,18610.1,24000
15/11/2023,1131.9,23250,39178,39931,27026.7,92400,80100,19500,18900,24545,31950,18150.2,65800,41900,16250,23896.3,32720,77834.4,11750,61707,31950,30000,31550,17700,87700,41450,45400,108700,69284.2,18942.4,24100
16/11/2023,1132.6,23300,38823,40321,27071.4,93000,80000,19700,18950,24727,32000,18101.3,66000,41500,16750,24754.6,33153,77536.2,11850,62683,32300,30200,31700,17500,88000,41150,45100,108500,68892.2,18895,23850
17/11/2023,1103.53,22700,38069,39882,26579.2,91000,78700,19450,18500,24091,31500,17807.8,64100,41400,16100,25432.2,32239,78430.9,11650,62195,31500,29350,31150,17000,85600,38950,42200,105500,68598.2,18325.3,22800
20/11/2023,1102.85,22500,38291,39833,26445,90700,78300,20000,18700,24227,31600,17612.1,63600,40550,16200,25748.4,32239,78530.3,11650,61512,32400,29200,31000,17200,86100,38950,42700,105700,67912.3,18515.2,22550
21/11/2023,1108.6,22600,39001,39833,26310.7,91900,79000,20050,18700,24591,32000,17709.9,64600,40900,16250,25612.9,32528,80617.8,11700,61609,32550,29300,30800,17050,86600,39100,42600,106600,68108.3,18657.6,22600
22/11/2023,1109.8,22700,38690,39882,26489.7,93000,79000,20150,18600,24727,32300,17661,64900,39800,17350,25838.7,32768,80717.2,11650,62000,32900,29100,30950,17100,86700,39000,42000,108200,68010.3,18657.6,22800
23/11/2023,1082.68,22200,38158,39540,26131.8,90800,77000,19300,18050,23500,31300,17514.2,63300,37300,17000,24031.8,32431,80319.6,11450,58973,30900,28200,30400,17000,85500,39000,41300,105000,67324.3,18182.8,22600
24/11/2023,1087.34,22050,38735,39296,26489.7,91200,77500,19550,18300,24000,31400,17465.3,61800,38550,17600,24799.8,32143,79921.9,11400,61512,32000,28300,30050,17000,86000,39100,41350,106300,66932.3,18230.3,22600
27/11/2023,1078.42,21850,38158,38850,26310.7,90700,76800,19300,18100,23909,31300,17220.7,60900,38000,17350,24031.8,32335,79027.3,11300,62781,31000,27400,29300,16650,85800,39800,41850,106000,66736.3,18230.3,22600
28/11/2023,1088.51,21900,38850,39600,26221.2,91100,77000,19600,18050,24273,31300,17465.3,61300,38000,17450,24393.2,32431,78629.7,11300,63367,31400,28150,29950,16750,85800,40750,42400,106500,67128.3,18372.7,22800
29/11/2023,1093.16,22050,39300,39700,26310.7,91700,77800,19850,18050,24545,31550,17465.3,62900,38800,18100,24664.2,34452,79424.9,11300,64636,31600,27800,29900,16850,85100,41200,42550,106800,67030.3,18277.8,23200
30/11/2023,1081.7,21950,38850,39000,26300,91900,76500,20000,18000,24136,31200,17416.4,60500,38500,17700,24573.9,33779,80021.3,11250,63465,31300,27500,29500,17000,84700,41300,41750,102000,66050.3,18135.4,22100
01/12/2023,1090.39,21950,39400,39700,26300,92400,77700,20150,18200,24455,31550,17416.4,61500,38750,17700,24393.2,33875,79822.5,11300,63465,32000,27500,29750,17100,85000,40900,42100,105400,67030.3,18325.3,22800
04/12/2023,1107.16,22300,39800,40000,26550,93600,79000,20600,18500,25000,32600,17661,62200,39950,18150,25612.9,34164,80021.3,11550,63172,33600,28200,30200,17200,86000,41300,42950,105800,67422.3,18515.2,23000
05/12/2023,1100.42,22150,39650,39800,26500,94800,79000,20600,18450,24773,32100,17661,61400,40000,18200,25251.5,34212,79524.3,11450,62488,33300,27800,30050,17050,85400,40500,42800,105100,66736.3,18182.8,22850
06/12/2023,1109.27,22300,40000,40050,26650,95000,79800,20800,18600,25091,32050,17709.9,62100,40950,18300,26019.4,34549,79623.7,11550,63660,33600,28100,30400,17450,85900,40450,42800,105800,67128.3,18420.2,22900
07/12/2023,1111.35,22400,40600,39600,26900,94300,77900,20200,18700,25091,31700,17856.7,63500,40850,17500,25883.9,33827,78033.2,11500,64050,32850,28550,30850,17550,85200,39700,42800,105700,67030.3,18657.6,22800
08/12/2023,1114.89,22400,41900,39550,26900,94200,77600,20050,18750,25182,31750,17807.8,66200,42600,17600,25929.1,34308,78132.6,11650,64050,32600,28200,30950,17450,85000,39650,42950,104200,67618.3,18610.1,23350
11/12/2023,1117.34,22400,41400,40050,26850,95000,78300,20350,18750,25000,31400,17758.8,67500,42500,17600,25116,34308,79524.3,11600,63953,32700,27850,30850,17350,84200,41000,44050,104200,68598.2,18420.2,23650
12/12/2023,1121.21,22500,41900,40100,27000,96800,78200,20350,18800,25409,31400,17856.7,66200,42500,17700,24438.4,34116,79822.5,11600,63465,32600,28000,31050,17350,84200,41050,44250,104500,68010.3,18467.7,23650
13/12/2023,1106.83,22300,41600,40500,26750,95200,76900,19950,18850,24864,31200,17661,65800,41700,17000,23806,33394,79921.9,11400,62488,32000,27450,30500,17000,83700,40750,43900,105000,66834.3,18230.3,23000
14/12/2023,1104.49,22500,41600,40150,26750,96200,76900,19850,18900,24591,30650,17661,65000,41600,16300,23580.1,33057,79126.7,11300,61512,32000,27100,30550,16900,84400,40300,43800,105300,67030.3,18040.4,22850
15/12/2023,1097.4,22750,41500,39500,26700,96200,76000,19900,19000,24364,30350,17661,63000,40750,16900,23760.8,33009,78729.1,11200,61317,31800,27100,30600,16950,82200,39900,43700,103000,66736.3,17755.6,22550
18/12/2023,1084.67,22800,41000,39050,26050,94000,75500,19450,18400,24182,30300,17612.1,62900,39600,16400,23760.8,32624,79027.3,11100,60047,31700,26300,30050,16900,81500,39900,43200,105000,65658.3,17470.7,22600
19/12/2023,1091.87,23050,41200,39200,26500,94600,75000,19600,18950,24727,30100,17758.8,62200,40650,16800,23941.5,32672,78927.9,11200,60731,32150,26600,30600,17000,81200,39500,43200,104300,65658.3,17375.8,22700
20/12/2023,1097.01,23200,41300,39350,26550,94700,75200,19750,18800,24727,29800,17758.8,63900,42400,16750,23851.1,33105,79822.5,11300,60535,32300,26950,30350,16900,81100,39950,43250,104300,66736.3,17328.3,23000
21/12/2023,1097.43,23250,41800,39350,26550,95100,74700,19900,18750,24727,30050,17758.8,63700,42650,16600,23851.1,32720,83401.1,11300,60535,32200,26600,30650,16900,80900,40200,43200,105300,66442.3,17280.8,22950
22/12/2023,1097.45,23200,42450,38900,26450,94600,74700,20250,18950,24591,30050,17905.6,63000,42350,16600,24212.5,32528,83301.7,11250,60047,32350,27200,30600,16900,80900,40300,43150,106200,66246.3,17233.3,22950
25/12/2023,1111.86,23350,43200,39300,26900,96000,76500,20200,19150,24955,30300,18003.4,66400,42650,16900,24890.1,33346,83997.6,11300,60535,32550,27500,30950,17050,81800,41200,43400,107800,66540.3,17565.7,23400
26/12/2023,1115.52,23250,43000,39500,26800,97200,76400,20300,19200,25273,30700,18052.4,66200,42700,16900,25116,33153,85091,11250,61219,32750,27500,30800,17000,82800,41900,43550,108000,66638.3,17565.7,23300
27/12/2023,1115.94,23300,43000,39550,26850,96900,76300,20250,19300,25227,30650,18003.4,67000,42850,16800,24980.4,33153,84792.8,11150,60633,32800,27400,30850,17350,82700,41900,43600,107900,66638.3,17565.7,23250
28/12/2023,1128.51,23750,42700,39600,27100,96600,76000,20300,19350,25409,30650,18150.2,67000,43050,16700,25025.6,33201,84295.8,11250,60731,33000,27600,31500,17300,82800,43700,44450,108000,67625.5,17850.5,23500
29/12/2023,1131.46,23900,43400,39500,27100,96100,75500,21200,20300,25409,31400,18248.1,67000,42800,17050,25161.1,33201,85488.6,11250,61512,32800,27950,31800,17400,80300,43200,44600,108000,66737,18230.3,23300
02/01/2024,1131.64,24450,43000,39600,27200,95900,75600,20950,19900,24955,30850,18443.7,68400,42450,16750,24393.2,33250,85488.6,11250,62000,32500,27750,32100,17300,83500,43000,44000,107000,67428.1,17898,23100
03/01/2024,1144.85,25000,43800,39800,27600,96300,76000,21600,20000,25273,30800,18737.3,68900,43200,16800,24844.9,33586,85488.6,11400,62000,32950,28500,32600,17450,84500,43400,44150,107700,68119.1,18135.4,23250
04/01/2024,1156.37,25300,43650,40100,28600,97200,76700,21400,20400,25227,30950,19666.8,68100,43200,16850,24844.9,33779,84097,11450,62400,33600,28600,33100,17900,85900,43450,44150,107800,68119.1,18372.7,23400
05/01/2024,1161.14,25450,44500,40000,29000,97400,77200,21800,20500,25273,31000,20058.2,67900,43850,16850,24935.3,33875,82904.1,11300,61900,34150,29300,33200,18000,86200,43100,44100,107600,67921.7,18230.3,23350
08/01/2024,1163.52,25350,46400,40000,29550,97300,76800,21500,20550,25318,31200,20253.9,66600,43200,17300,25432.2,33971,83798.8,11400,62100,34100,29200,34100,17950,86800,43350,44350,106600,67329.4,18277.8,23700
09/01/2024,1160.21,25000,46050,40000,30000,96600,75900,21400,20550,25182,30750,20400.6,66100,42700,17050,25838.7,33346,84991.6,11450,61600,34000,29200,34500,17750,87800,43000,43900,106500,67230.6,18182.8,23350
10/01/2024,1162.68,25250,47400,40500,31000,94700,75500,21600,20700,24864,30050,20449.6,66200,42250,16900,25296.7,33538,86383.3,11400,60800,33700,29450,34400,18500,89500,42700,43600,105700,66638.3,18610.1,23300
11/01/2024,1163.56,25250,46500,42000,31000,95000,76000,21200,20800,25000,30250,20205,66100,42450,16850,25116,34116,85687.5,11650,61400,33900,29500,34150,18500,89300,42000,43650,105800,67033.2,18657.6,23450
12/01/2024,1163.66,25800,46000,41800,31500,94700,75100,20400,20900,24682,29900,20889.9,64800,41900,16300,24935.3,33634,84494.6,11450,61100,33850,29900,34650,18550,88700,41300,43000,105300,66342.1,18657.6,23100
15/01/2024,1161.3,25300,46600,41000,31400,95400,75700,20550,21000,24636,29850,20987.7,65600,42900,16300,24393.2,33346,83997.6,11400,60400,33000,29800,34300,18300,90000,41600,43050,105200,66144.7,18372.7,22950
16/01/2024,1170.19,25400,46900,41000,31400,95700,75600,20950,21000,25273,29600,21036.6,67100,44300,16650,24980.4,33442,85886.3,11500,60400,33500,29900,34150,18600,90000,42650,43150,105400,66539.6,18467.7,23100
17/01/2024,1166.61,25400,46850,41150,31150,95700,75200,21200,20850,25136,30150,21036.6,66300,44900,16200,24935.3,33250,88073.2,11400,60400,33650,29700,34050,18350,90900,41900,43200,104600,66243.4,18325.3,23300
18/01/2024,1173.91,25600,47500,41150,31500,95600,75300,21100,20800,25136,31300,21232.3,66400,45850,16300,25251.5,33201,88470.8,11400,60500,33800,29800,34400,18450,91100,43200,43350,104300,66539.6,18515.2,23550
19/01/2024,1185.23,25950,49850,41250,32600,96300,76700,21300,20950,25273,31400,21574.8,67800,46050,16400,24935.3,33538,87675.6,11550,61400,33700,30300,34950,18600,92600,43050,43300,105000,67131.9,18705.1,23850
22/01/2024,1189.56,26300,49800,41200,32650,96400,76300,21050,21200,25727,31200,21623.7,67700,46150,17300,25296.7,33442,87178.5,11550,60900,33950,30250,34950,18650,92000,43000,43300,105600,67428.1,18800,23900
23/01/2024,1183.85,26050,49400,40800,32200,95600,76100,20900,21000,25773,31050,21476.9,67500,45400,17000,25116,33538,89266,11450,60300,33800,30500,35450,18600,91500,42350,43100,105000,66835.7,18705.1,23750
24/01/2024,1179.45,25800,48900,40700,32000,95000,75800,20900,21150,25682,30900,21428,66200,44400,16700,24935.3,33346,88868.4,11400,60300,34000,30750,35250,18300,91100,42500,43150,104700,66440.8,18657.6,23950
25/01/2024,1177.52,25800,48400,40700,32050,95100,75400,20900,21050,25682,31200,21428,66800,45200,16600,25025.6,33201,88967.8,11450,58800,33950,30500,35000,18150,91000,42100,42800,104900,66046,18657.6,23800
26/01/2024,1182.82,26300,48950,40850,32100,95900,75200,21450,21300,25773,31150,21525.9,65800,44900,16600,25748.4,33201,88967.8,11400,57300,34100,30300,35400,18300,92000,42000,42800,105700,66144.7,18752.5,23750
29/01/2024,1179.17,25950,48700,41200,32300,95900,76600,22500,21400,25455,31150,21672.6,65600,44600,16400,25477.3,33394,90757.1,11400,57900,33950,30350,35250,18150,91200,41800,42650,105800,66144.7,18752.5,23300
30/01/2024,1181.71,25950,48450,41000,32200,95600,76400,22950,21850,25455,31000,21623.7,66100,45400,16450,25703.2,33442,90856.5,11500,57200,34150,30700,35200,18300,91000,42000,42700,105600,66046,18705.1,23400
31/01/2024,1166.33,25750,47700,40500,31600,95700,75400,22400,21800,25227,30900,21281.2,64400,45000,16700,25296.7,33298,90955.9,11350,56300,34400,29900,34550,17850,88500,41500,42500,104600,66144.7,18420.2,22450
01/02/2024,1173.35,26000,47250,41250,32050,99900,75500,23950,21800,25318,30500,21428,65100,46200,16700,25522.5,33298,91154.8,11350,57500,34650,29800,34150,17850,89800,41200,42350,105500,66638.3,18182.8,22650
02/02/2024,1174.76,26250,46900,41000,31700,102000,75200,24600,22350,25364,30500,21281.2,65400,47400,17000,26651.8,33298,91353.6,11300,57000,34800,29900,34150,17500,90300,41200,42100,104800,66539.6,17850.5,22300
05/02/2024,1197.36,27800,48650,41050,33900,103500,75200,25050,22650,25455,30850,22455.4,64900,47400,17000,26832.5,33250,90458.9,11250,57000,34950,30600,35500,18150,90000,41250,42200,105300,67131.9,18230.3,21800
06/02/2024,1199.17,27850,48800,41100,34400,104100,75700,25200,23000,25500,31100,22553.2,64800,47000,17250,27058.4,33394,90458.9,11350,57300,35000,30800,35650,18100,89500,41000,42300,104500,66737,18325.3,21700
07/02/2024,1212.7,28000,48950,41200,35500,104900,75700,25350,23550,25591,31200,22993.5,64900,46600,17300,27148.7,33442,90657.7,11350,57800,35100,31100,37300,18500,90000,41800,42400,105300,66737,18610.1,21900
15/02/2024,1217.12,27200,48950,41300,35000,104000,75700,24950,23650,26091,31450,23629.5,64900,45850,17500,26832.5,33971,90359.5,11400,58400,35100,31250,38400,18850,89900,41950,42550,104500,66737,18800,22000
16/02/2024,1224.54,27600,48550,42500,35250,105100,76600,26650,23300,26000,31400,23482.8,66200,46300,17700,26832.5,33971,89961.9,11500,58000,35000,30800,38500,18900,89600,42700,43950,105300,69106.4,18847.5,22500
19/02/2024,1240.2,27700,49300,43200,35400,105000,79300,26800,23350,26545,31300,23433.8,68900,46800,17550,26516.3,34886,88172.6,12000,57900,35200,30700,38900,18800,90200,45550,47000,105200,70982.1,18800,24050
20/02/2024,1241.65,27550,49400,42750,35200,104300,78600,28200,23600,26545,31700,23336,68800,46800,17550,26651.8,34741,88172.6,11900,58600,35300,30700,38900,18750,91300,46150,48500,104300,70587.2,18610.1,25500
21/02/2024,1242.08,27700,49750,42450,35550,105900,77700,28150,23500,26182,32800,23482.8,68000,46100,17350,26651.8,34404,87576.2,11800,58100,34950,31500,39000,19500,91200,45000,47250,103200,70389.8,18752.5,26000
22/02/2024,1239.9,27650,49750,42150,35700,104600,77900,27950,22900,25955,32400,23433.8,68100,45300,17100,26290.5,34501,89067.2,11750,58000,34650,31050,40300,19550,89500,44800,47600,103600,70686,18705.1,26400
23/02/2024,1223.09,27300,52000,41950,35200,103900,76400,27550,22500,25818,31750,23384.9,66700,44000,17000,25296.7,33779,87277.9,11500,57000,34150,30650,40100,19100,88900,43300,45200,103800,70093.6,18515.2,25450
26/02/2024,1233.31,27500,53600,42050,35650,108000,76200,28800,22700,26182,31750,23482.8,66700,44350,16800,25522.5,33875,87973.8,11550,56600,35100,30500,41200,19150,89500,43350,44600,104500,70093.6,18277.8,26000
27/02/2024,1247.91,27600,53000,42450,36150,107900,77600,28900,22700,27591,32600,23727.4,67600,44750,17050,26064.6,34308,89365.5,11750,56300,35900,30750,41950,19150,91100,44200,45150,103500,71080.8,18372.7,26400
28/02/2024,1265.35,28000,53900,42450,35950,108500,78000,28900,23200,27818,32400,23874.1,68300,45300,17000,25929.1,34837,89663.7,11800,57700,36100,31400,42200,20000,97400,44400,45600,103400,71278.3,18895,27800
29/02/2024,1265.75,28000,53000,42900,35550,109000,77400,28600,23300,28182,34650,23629.5,70400,46200,17100,26200.1,34501,89862.5,11650,58500,37000,31550,42200,19850,97300,43400,45000,103100,71080.8,18895,26500
01/03/2024,1267.07,27800,53500,42800,35600,110800,77600,29150,23300,28045,34950,23482.8,70500,46600,17300,26200.1,34549,95131,11750,58600,37350,31950,41850,19850,97300,43950,45250,103300,70587.2,18657.6,26650
04/03/2024,1268.53,27800,53500,43200,36000,111400,77800,29800,23300,28000,35950,23678.4,70800,47400,17500,26516.3,34597,95031.6,11850,58300,37150,31750,41850,19600,96000,43950,45250,103600,71080.8,18610.1,27000
05/03/2024,1280.17,27950,54400,43300,36450,110700,79000,29700,23500,28318,36000,24069.8,75700,50000,17200,26200.1,34597,96224.4,11850,58900,37400,31900,42200,19400,95500,43650,45300,104400,72068.1,18752.5,26700
06/03/2024,1271.07,27600,54400,43300,36100,109100,80100,28900,23450,28000,35950,24069.8,76900,48700,16800,25612.9,34886,94435.1,11900,61300,37100,31550,42750,19200,95600,43100,45300,103900,70883.4,18420.2,25850
07/03/2024,1276.56,27500,53300,44900,35800,111300,80400,29100,23150,28182,36500,23874.1,80800,49000,16900,25883.9,36088,95926.2,11850,60600,37700,31300,42600,19250,95800,43200,45600,103900,71080.8,18467.7,26000
